Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG GOLOK RANTAU PANJANG,1982.0,6.887447615739393,5.826874996947515,5.544214767657279,5.564558419998453,5.550910170972019,5.725969557404518,5.567284279047721,5.562825944314618,6.018758107730701,6.2920502207061695,6.785307482902406,7.2431147562448555
SG GOLOK RANTAU PANJANG,1983.0,6.913888713600233,5.845874917862557,5.5616083467827115,5.586044995109661,5.578488822035714,5.7520340073257685,5.593065599775583,5.5912874023025605,6.0411874542691155,6.318572616176813,6.81032302568745,7.269009784305072
SG GOLOK RANTAU PANJANG,1984.0,7.212415895108018,6.180083771481194,5.88563535419552,5.897130456796658,5.902149318391676,6.081653690651059,5.917393648232119,5.9145386522570345,6.3665982233581895,6.63371089027446,7.133966114883851,7.60633419885008
SG GOLOK RANTAU PANJANG,1985.0,7.0501782909693675,6.041957377229658,5.740016856530145,5.756274818352181,5.738514292281924,5.932928162381053,5.748791203065528,5.757935174767017,6.205841990046218,6.472320958362902,6.984780552707044,7.44012484319352
SG GOLOK RANTAU PANJANG,1986.0,6.787159679345795,5.75487888822107,5.460171099907767,5.48614821936644,5.462811169432268,5.6504221788942814,5.480115670646315,5.482852875753756,5.944050178447875,6.211861752862209,6.708773958176443,7.1650696280443205
SG GOLOK RANTAU PANJANG,1987.0,7.128140307510806,6.0944702370221435,5.805350749096302,5.819285196619625,5.8129975949737185,5.989737824290991,5.826312519071516,5.833618474139302,6.272372902033838,6.5504843886957005,7.036615381783584,7.5088073784240335
SG GOLOK RANTAU PANJANG,1988.0,7.117092072046568,6.062270802040318,5.770844524696602,5.800332405666589,5.793336477292267,5.965026967912912,5.803520365794298,5.7899815084689905,6.248311187551928,6.510418516376134,7.021170512151236,7.487067134200206
SG GOLOK RANTAU PANJANG,1989.0,7.268442800098445,6.26567377487798,5.967952746325259,5.991998116684893,5.976588186746105,6.149384413599968,5.976276906713604,5.993183902743497,6.434429347838172,6.704448164467811,7.188412405962359,7.680171571220495
SG GOLOK RANTAU PANJANG,1990.0,6.666045848650402,5.607657150127655,5.309994764985427,5.361388043269252,5.336149035438443,5.513168458580971,5.3568108232764216,5.358545134892501,5.822507746802459,6.09302205504945,6.571514988006781,7.038206255340376
SG GOLOK RANTAU PANJANG,1991.0,6.601386730849061,5.503902460870914,5.224978521015351,5.2672865195428935,5.251031636659727,5.41655559720099,5.254687629226968,5.2522355834364305,5.724386652609266,5.998477077753999,6.487423494540241,6.943868100630688
SG GOLOK RANTAU PANJANG,1992.0,6.825073480332606,5.759386027887258,5.465954563503473,5.504325746553137,5.48837892204769,5.659700582489371,5.495177424130993,5.499111460320684,5.957697934178098,6.230286481122081,6.722746433456649,7.18117083799805
SG GOLOK RANTAU PANJANG,1993.0,7.5650937934306945,6.54764696461761,6.251496976133016,6.260434749414451,6.276006718006372,6.4438190746456385,6.261294043015247,6.269704347605624,6.711988522272291,6.980147195320129,7.488126285410128,7.979726747313775
SG GOLOK RANTAU PANJANG,1994.0,7.304795166472448,6.260990152244807,5.96063190367687,5.991180516370192,5.988680003142994,6.1444490093141795,5.981568492620977,5.967998674635731,6.432297676504165,6.691822954180586,7.20412402484758,7.6793006371517
SG GOLOK RANTAU PANJANG,1995.0,6.992862309551023,5.94438206257895,5.6520979788515735,5.68851517269851,5.667294858053726,5.842444707393646,5.673909914025726,5.674823203326944,6.12958906118402,6.391312200401951,6.898552648214409,7.360216590650993
SG GOLOK RANTAU PANJANG,1996.0,6.748720689557175,5.684897979666977,5.4003489617797715,5.433748001572479,5.421261736313649,5.593835671186447,5.433377371283342,5.435236534880078,5.892557327227583,6.175852640117728,6.649400935839359,7.12110370093537
SG GOLOK RANTAU PANJANG,1997.0,6.889078938490211,5.8204439576305615,5.540924277512473,5.56504024099151,5.560596465025791,5.731723063379526,5.564609059675071,5.583546005381089,6.022402477645317,6.313056332253874,6.783816191980456,7.255317558534979
SG GOLOK RANTAU PANJANG,1998.0,6.725525792930204,5.658860859271042,5.376556590063729,5.416834744706137,5.391574509557866,5.569261719226837,5.400221551370672,5.414758689895932,5.8622227977028265,6.143897804114449,6.620339329839821,7.088321486002781
SG GOLOK RANTAU PANJANG,1999.0,7.180084923028087,6.163111286890882,5.858455213747402,5.88690520934544,5.882600167410547,6.057773844093084,5.888314381481653,5.89889405729414,6.346009644580588,6.621796916400663,7.102476958846638,7.590655730236941
SG GOLOK RANTAU PANJANG,2000.0,6.986681834287487,5.960095635338098,5.653241421556242,5.69198036092065,5.676612758173919,5.85251617872715,5.679684649920133,5.683441783751047,6.140535597246631,6.412448947209264,6.905869575826155,7.378243415345569
SG GOLOK RANTAU PANJANG,2001.0,7.010877004889719,5.983360796599247,5.678434269485557,5.715988291111611,5.696201058350965,5.869631969124079,5.700450356831982,5.713428018199498,6.16131545242052,6.4370666271183845,6.918955670145827,7.394772125842453
SG GOLOK RANTAU PANJANG,2001.9999999999998,6.423777462002726,5.325998688345815,5.048019336426952,5.093113571172181,5.0584661377512665,5.236084281221032,5.081101979070653,5.073478560768025,5.541300894520115,5.816750826481067,6.304776941239501,6.746416649374885
SG GOLOK RANTAU PANJANG,2003.0,6.742189231953489,5.685587910412579,5.395118141192776,5.429490653805526,5.4141277740876825,5.5836116492152215,5.430024946620224,5.42840165155621,5.888988261448636,6.1657119825969575,6.643856770148682,7.110108494564823
SG GOLOK RANTAU PANJANG,2003.9999999999998,6.6408271508505194,5.560341949023517,5.276925076964969,5.319322215771369,5.299996710468935,5.467206907212734,5.30966472941822,5.304443540966155,5.776406827363576,6.050811205243524,6.5313808710099135,6.997266353373283
SG GOLOK RANTAU PANJANG,2005.0,6.800039395132576,5.692750295144721,5.423731882890348,5.4513182517558345,5.447950721900132,5.604679283440113,5.451675633199681,5.4415726123503685,5.904569407080702,6.1833456417847525,6.672561978052538,7.132833066031526
SG GOLOK RANTAU PANJANG,2005.9999999999998,6.311566018298826,5.244869821388491,4.955567255616423,5.005465652210151,4.956867514729454,5.148709729999304,4.9789720248979235,4.990891617451869,5.454760292136334,5.730338085083506,6.214232708638604,6.652351838429721
SG GOLOK RANTAU PANJANG,2007.0,6.664081914889828,5.609998608478308,5.32321039650935,5.352670404189298,5.326174994794681,5.513164155870676,5.345101096800551,5.3419493513529055,5.80765901658812,6.075490765012459,6.57602643418469,7.024523134131705
SG GOLOK RANTAU PANJANG,2007.9999999999998,6.814158854543976,5.761745016879298,5.471321238669242,5.493027714270944,5.476432153421673,5.668176530614495,5.490821916470104,5.496249736550918,5.945045282710962,6.215860643309132,6.729938555816639,7.167517927379554
SG GOLOK RANTAU PANJANG,2009.0,6.882445218096349,5.822861068346396,5.519891976058067,5.565732191091577,5.5589989820864,5.717884373605251,5.56100134094473,5.547734736375417,6.019793685534406,6.297215088141272,6.779722887341441,7.256376998409589
